code,name,faculty,facultyCode,url
GTS261,"Genetic diversity and evolution 261",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GTS%20261
MBY364,"Genetic manipulation of microbes 364",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/MBY%20364
GTS368,"Genetics in human health 368",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GTS%20368
GTS354,"Genome evolution and phylogenetics 354",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GTS%20354
GIS220,"Geographic data analysis 220",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GIS%20220
GIS310,"Geographic information systems 310",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GIS%20310
GIS221,"Geographic information systems introduction 221",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GIS%20221
GIS311,"Geoinformatics 311",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GIS%20311
GMT320,"Geoinformatics project 320",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GMT%20320
GLY266,"Geological field mapping 266",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GLY%20266
GMC310,"Geometrical and space geodesy 310",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GMC%20310
WTW389,"Geometry 389",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20389
GGY265,"Geomorphology of the built environment 265",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GGY%20265
DFS320,"Growth physiology 320",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/DFS%20320
EFK120,"Heritage tourism management 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/EFK%20120
FLG327,"Higher neurological functions 327",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FLG%20327
VHM410,"Hospitality management 410",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VHM%20410
ANA247,"Human anatomy Part 1 247",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20247
ANA347,"Human anatomy Part 2 347",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20347
ANA214,"Human cell and developmental biology 214",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20214
ANA324,"Human cell and developmental biology 324",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20324
ENV301,"Human environmental interactions 301",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/ENV%20301
ANA226,"Human histology 226",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20226
HNT210,"Human nutrition 210",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/HNT%20210
HNT220,"Human nutrition 220",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/HNT%20220
ANA122,"Human osteology 122",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20122
GLY263,"Igneous and metamorphic petrology 263",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GLY%20263
COS132,"Imperative programming 132",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/COS%20132
FLG322,"Industrial physiology 322",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FLG%20322
INF112,"Informatics 112",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20112
INF154,"Informatics 154",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20154
INF164,"Informatics 164",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20164
INF171,"Informatics 171",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20171
INF183,"Informatics 183",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20183
INF214,"Informatics 214",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20214
INF225,"Informatics 225",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20225
INF261,"Informatics 261",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20261
CMY285,"Inorganic chemistry 285",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20285
CMY385,"Inorganic chemistry 385",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20385
ZEN355,"Insect diversity 355",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/ZEN%20355
FST350,"Integrated food science 350",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/FST%20350
LEK465,"International agricultural trade and policy 465",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/LEK%20465
FNH321,"International nutrition 321",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/FNH%20321
LEK210,"Introduction to agricultural economics 210",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/LEK%20210
COS151,"Introduction to computer science 151",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/COS%20151
PLG251,"Introduction to crop protection 251",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/PLG%20251
COS221,"Introduction to database systems 221",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/COS%20221
WKD263,"Introduction to dynamic meteorology 263",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WKD%20263
ENV101,"Introduction to environmental sciences 101",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/ENV%20101
FST250,"Introduction to food science and technology 250",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/FST%20250
FNH121,"Introduction to food, nutrition and health 121",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/FNH%20121
GLY155,"Introduction to geology 155",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GLY%20155
MBY161,"Introduction to microbiology 161",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/MBY%20161
FIL252,"Introduction to moral and political philosophy 252",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20252
BCM251,"Introduction to proteins and enzymes 251",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/BCM%20251
LEK424,"Introduction to resource economics 424",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/LEK%20424
APL110,"Introduction to social anthropology 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/APL%20110
FIL155,"Introduction to the philosophy of medicine 155",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20155
EFK110,"Introduction to tourism 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/EFK%20110
ANA121,"Introduction: Human anatomy and embryology 121",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20121
FLG211,"Introductory and neurophysiology 211",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FLG%20211
BCM257,"Introductory biochemistry 257",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/BCM%20257
GTS161,"Introductory genetics 161",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GTS%20161
GGY283,"Introductory geographic information systems 283",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GGY%20283
GKD250,"Introductory soil science 250",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GKD%20250
ZEN251,"Invertebrate biology 251",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/ZEN%20251
ABV320,"Labour relations 320",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/ABV%20320
LST110,"Language and study skills 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/LST%20110
LST133,"Language, life and study skills 133",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/LST%20133
LST143,"Language, life and study skills 143",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/LST%20143
WTW146,"Linear algebra 146",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20146
WTW211,"Linear algebra 211",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20211
WTW221,"Linear algebra 221",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20221
BCM261,"Lipid and nitrogen metabolism 261",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/BCM%20261
LFT420,"Livestock feed technology 420",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/LFT%20420
FLG221,"Lung and renal physiology, acid-base balance and temperature 221",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FLG%20221
BCM356,"Macromolecules of life: structure-function and bioinformatics 356",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/BCM%20356
ZEN352,"Mammalogy 352",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/ZEN%20352
BEM120,"Marketing management 120",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/BEM%20120
BEM321,"Marketing management 321",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/BEM%20321
BEM314,"Marketing research 314",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/BEM%20314
WTW152,"Mathematical modelling 152",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20152
WST111,"Mathematical statistics 111",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/WST%20111
WST121,"Mathematical statistics 121",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/WST%20121
WST211,"Mathematical statistics 211",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/WST%20211
WST221,"Mathematical statistics 221",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/WST%20221
WTW124,"Mathematics 124",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20124
WTW134,"Mathematics 134",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20134
WTW165,"Mathematics 165",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20165
MBY365,"Microbe interactions 365",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/MBY%20365
WKD315,"Mid-latitude and polar meteorology 315",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WKD%20315
MLB111,"Molecular and cell biology 111",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/MLB%20111
BCM368,"Molecular basis of disease 368",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/BCM%20368
GTS251,"Molecular genetics 251",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GTS%20251
PLG490,"Molecular plant pathology and plant biosecurity 490",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/PLG%20490
VGE411,"Monogastric nutrition and production 411",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VGE%20411
WST311,"Multivariate analysis 311",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/WST%20311
MBY261,"Mycology 261",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/MBY%20261
COS216,"Netcentric computer systems 216",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/COS%20216
WTW123,"Numerical analysis 123",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20123
WTW383,"Numerical analysis 383",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20383
WTW263,"Numerical methods 263",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20263
VDG310,"Nutrition (Capita Selecta from HNT 210) 310",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VDG%20310
VDG320,"Nutrition (Capita Selecta from HNT 220) 320",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VDG%20320
VGE310,"Nutrition science 310",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VGE%20310
VGE320,"Nutrition science 320",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VGE%20320
NTA314,"Nutritional assessment 314",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/NTA%20314
PHY300,"Observational astronomy 300",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/PHY%20300
COS122,"Operating systems 122",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/COS%20122
CMY284,"Organic chemistry 284",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20284
CMY384,"Organic chemistry 384",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20384
HSC490,"Ornamental horticulture 490",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/HSC%20490
ANA215,"Paleoanthropology 215",Natural and Agricultural Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20215
WTW386,"Partial differential equations 386",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WTW%20386
PHY310,"Particle and astroparticle physics 310",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/PHY%20310
KLR221,"Pattern use and good fit 221",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/KLR%20221
FAR381,"Pharmacology 381",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FAR%20381
FAR382,"Pharmacology 382",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FAR%20382
CMY282,"Physical chemistry 282",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20282
CMY382,"Physical chemistry 382",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CMY%20382
WKD261,"Physical meteorology 261",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WKD%20261
PHY131,"Physics for biology students 131",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/PHY%20131
